iata,name,city,country,lat,lon
UPG,Sultan Hasanuddin International Airport,Makassar,ID,-5.075539,119.553702
UPN,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,Uruapan,MX,19.3967,-102.039001
URA,Manshuk Mametova International Airport,Uralsk,KZ,51.151976,51.543652
URC,Ürümqi Tianshan International Airport,Ürümqi,CN,43.913584,87.479372
URE,Kuressaare Airport,Kuressaare,EE,58.22990036010742,22.50950050354004
URG,Rubem Berta Airport,Uruguaiana,BR,-29.7822,-57.0382
URJ,Uray Airport,Uray,RU,60.103298,64.826698
URS,Kursk East Airport,Kursk,RU,51.7505989074707,36.29560089111328
URT,Surat Thani Airport,Surat Thani,TH,9.13259983063,99.135597229
URY,Gurayat Domestic Airport,Gurayat,SA,31.412413,37.278898
USA,Concord-Padgett Regional Airport,Concord,US,35.387798,-80.709099
USH,Ushuaia - Malvinas Argentinas International Airport,Ushuaia,AR,-54.8433,-68.2958
USJ,Usharal Airport,Usharal,KZ,46.190767,80.830922
USK,Usinsk Airport,Usinsk,RU,66.0047,57.367199
USM,Samui International Airport,Na Thon (Ko Samui Island),TH,9.54779,100.061996
USN,Ulsan Airport,Ulsan,KR,35.59349823,129.352005005
USR,Ust-Nera Airport,Ust-Nera,RU,64.550003,143.115005
UST,Northeast Florida Regional Airport,St Augustine,US,29.9592,-81.339798
USU,Francisco B. Reyes (Busuanga) Airport,Coron,PH,12.121865,120.100801
UTH,Udon Thani International Airport,Udon Thani,TH,17.386186,102.788577
UTK,Utirik Airport,Utirik Island,MH,11.222219,169.851429
UTN,Upington International Airport,Upington,ZA,-28.400517,21.263357
UTO,Indian Mountain LRRS Airport,Utopia Creek,US,65.992798,-153.703995
UTP,U-Tapao–Rayong–Pattaya International Airport,Rayong,TH,12.6799,101.004997
UTT,K. D. Matanzima Airport,Mthatha,ZA,-31.5463631849,28.6733551025
UUA,Bugulma Airport,Bugulma,RU,54.641184,52.800229
UUD,Baikal International Airport,Ulan Ude,RU,51.808614,107.439652
UUS,Yuzhno-Sakhalinsk Airport,Yuzhno-Sakhalinsk,RU,46.885461,142.717466
UVE,Ouvéa Airport,Ouvéa,NC,-20.640932,166.573024
UVF,Hewanorra International Airport,Vieux Fort,LC,13.7332,-60.952599
UVI,José Cleto Airport,União da Vitória,BR,-26.233224,-51.066754
UYL,Nyala Airport,Nyala,SD,12.0535,24.9562
UYN,Yulin Yuyang Airport,Yulin,CN,38.35971,109.590927
UYU,Uyuni Joya Andina Airport,Quijarro,BO,-20.441304,-66.857553
UZR,Urzhar Airport,Urzhar,KZ,47.09115,81.66521
VAA,Vaasa Airport,Vaasa,FI,63.05023,21.762543
VAI,Vanimo Airport,Vanimo,PG,-2.6926,141.3028
VAK,Chevak Airport,Chevak,US,61.5409,-165.6005
VAL,Valença Airport,Valença,BR,-13.2965,-38.992401
VAM,Villa International Airport Maamigili,Maamigili,MV,3.471751,72.832633
VAN,Van Ferit Melen Airport,Van,TR,38.46820068359375,43.332298278808594
VAO,Suavanao Airport,Suavanao,SB,-7.58556,158.731003
VAQ,Vanavara Airport,Vanavara,RU,60.356229,102.309641
VAR,Varna Airport,Varna,BG,43.232101,27.8251
VAS,Sivas Nuri Demirağ Airport,Sivas,TR,39.813801,36.9035
VAV,Vava'u International Airport,Vava'u Island,TO,-18.5853,-173.962006
VAW,"Vardø Airport, Svartnes",Vardø,NO,70.3554,31.044901
VBS,Brescia Gabriele d'Annunzio Airport,Montichiari (BS),IT,45.428902,10.3306
VBV,Vanua Balavu Airport,Vanua Balavu,FJ,-17.268999099731445,-178.9759979248047
VBY,Visby Airport,Visby,SE,57.6628,18.346201
VCA,Can Tho International Airport,Can Tho,VN,10.083397,105.709371
VCE,Venice Marco Polo Airport,Venezia (VE),IT,45.505299,12.3519
VCL,Chu Lai Airport,Tam Nghĩa,VN,15.4033,108.706001
VCP,Viracopos International Airport,Campinas,BR,-23.007404,-47.134502
VCS,Con Dao Airport,Con Dao,VN,8.73183,106.633003
VCT,Victoria Regional Airport,Victoria,US,28.85260009765625,-96.9185028076172
VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,BR,-14.907885,-40.914804
VDE,El Hierro Airport,El Hierro Island,ES,27.8148,-17.8871
VDH,Dong Hoi Airport,Dong Hoi,VN,17.515,106.590556
VDM,Gobernador Castello Airport,Viedma / Carmen de Patagones,AR,-40.8692,-63.0004
VDO,Van Don International Airport,Van Don,VN,21.120693,107.41539
VDS,Vadsø Airport,Vadsø,NO,70.0653,29.8447
VDZ,Valdez Pioneer Field,Valdez,US,61.132712,-146.246567
VEE,Venetie Airport,Venetie,US,67.008698,-146.365997
VEL,Vernal Regional Airport,Vernal,US,40.436214,-109.511661
VEO,Severo-Yeniseysk Airport,Severo-Yeniseysk,RU,60.373299,93.011703
VER,General Heriberto Jara International Airport,Veracruz,MX,19.139589,-96.188602
VFA,Victoria Falls International Airport,Victoria Falls,ZW,-18.097437,25.836867
VGA,Vijayawada International Airport,Vijayawada,IN,16.530011,80.804888
VGO,Vigo Airport,Vigo,ES,42.2318,-8.62677
VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE,64.579102,16.833599
VHV,Verkhnevilyuisk Airport,Verkhnevilyuisk,RU,63.458057403564,120.26916503906
VIE,Vienna International Airport,Vienna,AT,48.110298,16.5697
VIG,Juan Pablo Pérez Alfonso Airport,El Vigía,VE,8.624139,-71.672668
VII,Vinh Airport,Vinh,VN,18.7376003265,105.67099762
VIJ,Virgin Gorda Airport,Spanish Town,VG,18.446634,-64.427932
VIL,Dakhla Airport,Dakhla,EH,23.7183,-15.932
VIT,Vitoria Airport,Alava,ES,42.882801,-2.72447
VIX,Eurico de Aguiar Salles International Airport,Vitória,BR,-20.258,-40.285
VJB,Xai-Xai Chongoene Airport,Xai-Xai,MZ,-24.892909,33.753024
VKG,Rach Gia Airport,Rach Gia,VN,9.95802997234,105.132379532
VKO,Vnukovo International Airport,Moscow,RU,55.591499,37.261501
VKT,Vorkuta Airport,Vorkuta,RU,67.488602,63.993099
VLC,Valencia Airport,Valencia,ES,39.489162,-0.480961
VLD,Valdosta Regional Airport,Valdosta,US,30.782499313354492,-83.27670288085938
VLI,Bauerfield International Airport,Port Vila,VU,-17.699301,168.320007
VLL,Valladolid Airport,Valladolid,ES,41.7061,-4.85194
VLN,Arturo Michelena International Airport,Valencia,VE,10.149733,-67.928398
VLS,Valesdir Airport,Epi Island,VU,-16.796100616500002,168.177001953
VLV,Dr. Antonio Nicolás Briceño Airport,Valera,VE,9.340478,-70.584061
VMU,Baimuru Airport,Baimuru,PG,-7.496955,144.821756
VNO,Vilnius International Airport,Vilnius,LT,54.634102,25.285801
VNS,Lal Bahadur Shastri International Airport,Varanasi,IN,25.452171,82.862549
VNX,Vilankulo Airport,Vilanculo,MZ,-22.018400192260746,35.31330108642578
VOG,Volgograd International Airport,Volgograd,RU,48.78134,44.339194
VOL,Nea Anchialos National Airport,Nea Anchialos,GR,39.219601,22.7943
VOZ,Voronezh International Airport,Voronezh,RU,51.813683,39.231711
VPE,Ngjiva Pereira Airport,Ngiva,AO,-17.0435009003,15.683799743700002
VPN,Vopnafjörður Airport,Vopnafjörður,IS,65.720596,-14.8506
VPS,Destin-Fort Walton Beach Airport,Valparaiso,US,30.481315,-86.515839
VPY,Chimoio Airport,Chimoio,MZ,-19.15130043029785,33.42900085449219
VQS,Antonio Rivera Rodriguez Airport,Vieques,PR,18.1348,-65.493599
VRA,Juan Gualberto Gomez International Airport,Matanzas,CU,23.034401,-81.435303
VRB,Vero Beach Regional Airport,Vero Beach,US,27.6556,-80.417901
VRC,Virac Airport,Virac,PH,13.57639980316162,124.20600128173828
VRL,Vila Real Airport,Vila Real,PT,41.2743,-7.72047
VRN,Verona Villafranca Valerio Catullo Airport,Caselle (VR),IT,45.394955,10.887303
VSA,Carlos Rovirosa Pérez International Airport,Villahermosa,MX,17.994283,-92.818199
VSE,Aerodromo Goncalves Lobato (Viseu Airport),Viseu,PT,40.725498,-7.88899
VST,Stockholm Västerås Airport,Stockholm / Västerås,SE,59.589401,16.6336
VSV,Shravasti Airport,Shravasti,IN,27.499732,82.032927
VTE,Wattay International Airport,Vientiane,LA,17.985052,102.566692
VTU,Hermanos Ameijeiras Airport,Las Tunas,CU,20.9876,-76.935799
VTZ,Visakhapatnam International Airport,Visakhapatnam,IN,17.723506,83.227729
VUP,Alfonso López Pumarejo Airport,Valledupar,CO,10.435,-73.2495
VUS,Velikiy Ustyug Airport,Velikiy Ustyug,RU,60.7883,46.259998
VVC,Vanguardia Airport,Villavicencio,CO,4.16787,-73.6138
VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399
VVO,Vladivostok International Airport,Artyom,RU,43.396256,132.148155
VVZ,Illizi Takhamalt Airport,Illizi,DZ,26.723499,8.62265
VXC,Lichinga Airport,Lichinga,MZ,-13.274,35.2663
VXE,Cesaria Evora International Airport,São Pedro,CV,16.833363,-25.055308
VXO,Växjö Kronoberg Airport,Växjö,SE,56.929100036621094,14.727999687194824
VYI,Vilyuisk Airport,Vilyuisk,RU,63.756668,121.693336
WAA,Wales Airport,Wales,US,65.622593,-168.095
WAE,Wadi Al Dawasir Domestic Airport,Wadi Al Dawasir,SA,20.504299,45.1996
WAG,Wanganui Airport,Wanganui,NZ,-39.963467,175.02444
WAW,Warsaw Chopin Airport,Warsaw,PL,52.165699,20.9671
WBB,Stebbins Airport,Stebbins,US,63.515999,-162.278
WBM,Wapenamanda Airport,Wapenamanda,PG,-5.635293,143.892231
WBQ,Beaver Airport,Beaver,US,66.362198,-147.406998
WDH,Hosea Kutako International Airport,Windhoek,,-22.4799,17.4709
WDN,Waldron Airstrip,Eastsound,US,48.71141,-123.018208
WDS,Shiyan Wudangshan Airport,Shiyan (Maojian),CN,32.592889,110.906296
WEF,Weifang Nanyuan Airport,Weifang (Kuiwen),CN,36.646702,119.119003
WEH,Weihai Dashuibo Airport,Weihai,CN,37.187099,122.228996
WEI,Weipa Airport,Weipa,AU,-12.677493,141.922618
WGA,Wagga Wagga Airport,Forest Hill,AU,-35.163484,147.46832
WGE,Walgett Airport,,AU,-30.032801,148.126007
WGN,Shaoyang Wugang Airport,Shaoyang (Wugang),CN,26.806123,110.641042
WGP,Umbu Mehang Kunda Airport,Waingapu-Sumba Island,ID,-9.66922,120.302002
WHA,Wuhu Xuanzhou Airport,Wuhu,CN,31.1045,118.66687
WHK,Whakatane Airport,,NZ,-37.92060089111328,176.91400146484375
WIC,Wick John O'Groats Airport,Wick,GB,58.4589,-3.09306
WIL,Nairobi Wilson Airport,Nairobi,KE,-1.321720004081726,36.81480026245117
WIN,Winton Airport,,AU,-22.36359977722168,143.08599853515625
WJR,Wajir Airport,Wajir,KE,1.73324,40.091599
WJU,Wonju Airport / Hoengseong Air Base (K-38/K-46),Wonju,KR,37.437113,127.960051
WKA,Wanaka Airport,Wanaka,NZ,-44.722954,169.248419
WKJ,Wakkanai Airport,Wakkanai,JP,45.4042015076,141.800994873
WKK,Aleknagik / New Airport,Aleknagik,US,59.2826004028,-158.617996216
WLG,Wellington International Airport,Wellington,NZ,-41.327202,174.804993
WLH,Walaha Airport,Walaha,VU,-15.412,167.690994
WLK,Selawik Airport,Selawik,US,66.600098,-159.985992
WLS,Hihifo Airport,Wallis Island,WF,-13.239445,-176.19865
WMI,Warsaw Modlin Airport,Nowy Dwór Mazowiecki,PL,52.451099,20.6518
WMN,Maroantsetra Airport,Maroantsetra,MG,-15.437742,49.689081
WMO,White Mountain Airport,White Mountain,US,64.689201,-163.412994
WMT,Zunyi Maotai Airport,Zunyi,CN,27.961837,106.435416
WMX,Wamena Airport,Wamena,ID,-4.097324,138.952417
WNA,Napakiak Airport,Napakiak,US,60.6903,-161.979004
WNH,Wenshan Puzhehei Airport,Wenshan,CN,23.5583,104.3255
WNI,Matahora Airport,Wangi-wangi Island,ID,-5.292123,123.636233
WNN,Wunnumin Lake Airport,Wunnumin Lake,CA,52.893902,-89.2892
WNP,Naga Airport,Naga,PH,13.58489990234375,123.2699966430664
WNR,Windorah Airport,Windorah,AU,-25.410641,142.668428
WNS,Shaheed Benazirabad Airport,Nawabashah,PK,26.2194,68.390099
WNZ,Wenzhou Longwan International Airport,Wenzhou (Longwan),CN,27.910572,120.853465
WOL,Shellharbour Airport,Albion Park Rail,AU,-34.5611,150.789001
WOS,Wonsan Kalma International Airport,Wonsan,KP,39.166801,127.486
WRE,Whangarei Airport,Whangarei,NZ,-35.769253,174.363713
WRG,Wrangell Airport,Wrangell,US,56.48429871,-132.3699951
WRO,Copernicus Wrocław Airport,Wrocław,PL,51.103719,16.882096
WRY,Westray Airport,"Westray, Orkney Islands",GB,59.350475,-2.950062
WSK,Chongqing Wushan Airport,Wushan,CN,31.06896,109.708958
WSN,South Naknek Number 2 Airport,South Naknek,US,58.702362,-157.005444
WST,Westerly State Airport,Westerly,US,41.349602,-71.803398
WSZ,Westport Airport,Westport,NZ,-41.737111,171.579033
WTA,Tambohorano Airport,Tambohorano,MG,-17.476101,43.972801
WTB,Toowoomba Wellcamp Airport,Toowoomba,AU,-27.558332,151.793335
WTE,Wotje Airport,Wotje,MH,9.458333,170.238611
WTK,Noatak Airport,Noatak,US,67.561241,-162.980461
WTL,Tuntutuliak Airport,Tuntutuliak,US,60.351243,-162.654476
WTO,Wotho Island Airport,Wotho Island,MH,10.1733,166.003006
WUA,Wuhai Airport,Wuhai,CN,39.7934,106.7993
WUH,Wuhan Tianhe International Airport,Wuhan (Huangpi),CN,30.774798,114.213723
WUN,Wiluna Airport,,AU,-26.629199981689453,120.22100067138672
WUS,Nanping Wuyishan Airport,Wuyishan,CN,27.7019,118.000999
WUT,Xinzhou Wutaishan Airport,Xinzhou,CN,38.597456,112.969173
WUU,Wau Airport,Wau,SS,7.72583,27.975
WUX,Sunan Shuofang International Airport,Wuxi,CN,31.496952,120.43038
WUZ,Wuzhou Xijiang Airport,Tangbu,CN,23.40316,111.09331
WVB,Walvis Bay International Airport,Walvis Bay(Rooikop),,-22.979332,14.647102
WWK,Wewak International Airport,Wewak,PG,-3.58383011818,143.669006348
WWT,Mertarvik Airport,Mertarvik,US,60.81037,-164.499511
WXN,Wanzhou Wuqiao Airport,Wanzhou,CN,30.8017,108.433
WYA,Whyalla Airport,Whyalla,AU,-33.05889892578125,137.51400756835938
WYS,Yellowstone Airport,West Yellowstone,US,44.6884,-111.117996
XAI,Xinyang Minggang Airport,Xinyang,CN,32.540819,114.079141
XAP,Serafin Enoss Bertaso Airport,Chapecó,BR,-27.134199,-52.656601
XBE,Bearskin Lake Airport,Bearskin Lake,CA,53.965599060058594,-91.0271987915039
XBJ,Birjand International Airport,Birjand,IR,32.896525,59.281258
XCH,Christmas Island International Airport,Flying Fish Cove,CX,-10.450387,105.6911
XCR,Chalons Vatry airport,Chalons en Champagne,FR,48.77333,4.20611
XFN,Xiangyang Liuji Airport,Xiangyang (Xiangzhou),CN,32.152222,112.291666
XGR,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,CA,58.711399,-65.992798
XIC,Xichang Qingshan Airport,Liangshan (Xichang),CN,27.9891,102.183998
XIL,Xilinhot Airport,Xilinhot,CN,43.91559982299805,115.96399688720705
XIY,Xi'an Xianyang International Airport,Xianyang (Weicheng),CN,34.447102,108.751999
XKH,Xieng Khouang Airport,Xieng Khouang,LA,19.450001,103.157997
XKS,Kasabonika Airport,Kasabonika,CA,53.52470016479492,-88.6427993774414
XLB,Lac Brochet Airport,Lac Brochet,CA,58.614279,-101.468954
XMH,Manihi Airport,,PF,-14.436800003051758,-146.07000732421875
XMN,Xiamen Gaoqi International Airport,Xiamen,CN,24.543889,118.127454
XMS,Coronel E Carvajal Airport,Macas,EC,-2.2991700172424316,-78.12079620361328
XMY,Yam Island Airport,Yam Island,AU,-9.899187,142.774265
XNA,Northwest Arkansas National Airport,Fayetteville/Springdale/Rogers,US,36.281898,-94.306801
XNN,Xining Caojiabao International Airport,Haidong (Huzhu Tu Autonomous County),CN,36.52775,102.040215
XPK,Pukatawagan Airport,Pukatawagan,CA,55.749199,-101.265999
XPL,Palmerola International Airport,Palmerola,HN,14.3824,-87.621201
XQP,Quepos Managua Airport,Quepos,CR,9.44316,-84.129799
XQU,Qualicum Beach Airport,Qualicum Beach,CA,49.337456,-124.393086
XRY,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011
XSC,South Caicos Airport,South Caicos,TC,21.515699,-71.528503
XSI,South Indian Lake Airport,South Indian Lake,CA,56.792801,-98.907204
XSP,Seletar Airport,Seletar,SG,1.41555,103.86673
XTG,Thargomindah Airport,Thargomindah,AU,-27.986368,143.812065
XTL,Tadoule Lake Airport,Tadoule Lake,CA,58.706308,-98.511057
XUZ,Xuzhou Guanyin International Airport,Xuzhou,CN,34.059056,117.555278
XWA,Williston Basin International Airport,Williston,US,48.260863,-103.75116
XYA,Yandina Airport,Yandina,SB,-9.092816,159.21841
YAA,Anahim Lake Airport,Anahim Lake,CA,52.451501,-125.303776
YAB,Arctic Bay Airport,Arctic Bay,CA,73.006101,-85.04616
YAC,Cat Lake Airport,Cat Lake,CA,51.7272,-91.824402
YAG,Fort Frances Municipal Airport,Fort Frances,CA,48.655749,-93.44349
YAK,Yakutat Airport,Yakutat,US,59.508717,-139.660435
YAL,Alert Bay Airport,Alert Bay,CA,50.582199,-126.916
YAM,Sault Ste Marie Airport,Sault Ste Marie,CA,46.483216,-84.508467
YAP,Yap International Airport,Yap Island,FM,9.49891,138.082993
YAS,Yasawa Island Airport,Yasawa Island,FJ,-16.7589,177.544998
YAT,Attawapiskat Airport,Attawapiskat,CA,52.927502,-82.4319
YAX,Wapekeka Airport,Angling Lake,CA,53.84920120239258,-89.57939910888672
YAY,St. Anthony Airport,St. Anthony,CA,51.391909,-56.08321
YAZ,Tofino / Long Beach Airport,Tofino,CA,49.079833,-125.775583
YBB,Kugaaruk Airport,Kugaaruk,CA,68.535711,-89.805508
YBC,Baie-Comeau Airport,Baie-Comeau,CA,49.1325,-68.204399
YBE,Uranium City Airport,Uranium City,CA,59.561401,-108.481003
YBG,Saguenay-Bagotville Airport,Saguenay,CA,48.330123,-70.992012
YBI,Black Tickle Airport,Black Tickle,CA,53.469836,-55.787501
YBK,Baker Lake Airport,Baker Lake,CA,64.29889678960001,-96.077796936
YBL,Campbell River Airport,Campbell River,CA,49.950802,-125.271004
YBP,Yibin Wuliangye Airport,Yibin (Cuiping),CN,28.858431,104.526157
YBR,Brandon Municipal Airport,Brandon,CA,49.91,-99.951897
YBT,Brochet Airport,Brochet,CA,57.8894,-101.679001
YBV,Berens River Airport,Berens River,CA,52.358898,-97.018303
YBX,Lourdes-de-Blanc-Sablon Airport,Blanc-Sablon,CA,51.4436,-57.185299
YBY,Bonnyville Airport,Bonnyville,CA,54.304199,-110.744003
YCB,Cambridge Bay Airport,Cambridge Bay,CA,69.1081008911,-105.138000488
YCD,Nanaimo Airport,Nanaimo,CA,49.05497,-123.869863
YCG,Castlegar/West Kootenay Regional Airport,Castlegar,CA,49.296398,-117.632004
YCK,Tommy Kochon Airport,Colville Lake,CA,67.02015,-126.128364
YCL,Charlo Airport,Charlo,CA,47.990799,-66.330299
YCM,Niagara District Airport,Niagara-on-the-Lake,CA,43.191598,-79.171686
YCO,Kugluktuk Airport,Kugluktuk,CA,67.816408,-115.14307
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,CA,54.609758,-97.762442
YCS,Chesterfield Inlet Airport,Chesterfield Inlet,CA,63.346901,-90.731102
YCU,Yuncheng Yanhu International Airport,Yuncheng (Yanhu),CN,35.117823,111.034023
YCY,Clyde River Airport,Clyde River,CA,70.486099,-68.516701
YDA,Dawson City Airport,Dawson City,CA,64.04309844970703,-139.1280059814453
YDF,Deer Lake Airport,Deer Lake,CA,49.208159,-57.396147
YDL,Dease Lake Airport,Dease Lake,CA,58.422199,-130.031998
YDN,Dauphin Barker Airport,Dauphin,CA,51.1008,-100.052002
YDP,Nain Airport,Nain,CA,56.550778,-61.682224
YDV,Bloodvein River Airport,Bloodvein River,CA,51.784568,-96.692305
YEG,Edmonton International Airport,Edmonton,CA,53.3097,-113.580002
YEI,Bursa Yenişehir Airport,Yenişehir,TR,40.255199,29.562599
YEK,Arviat Airport,Arviat,CA,61.0942,-94.070801
YER,Fort Severn Airport,Fort Severn,CA,56.018902,-87.676102
YEV,Inuvik Mike Zubko Airport,Inuvik,CA,68.30419921880001,-133.483001709
YFA,Fort Albany Airport,Fort Albany,CA,52.203451,-81.695194
YFB,Iqaluit Airport,Iqaluit,CA,63.756402,-68.555801
YFC,Fredericton International Airport,Fredericton,CA,45.868697,-66.529891
YFH,Fort Hope Airport,Fort Hope,CA,51.561901,-87.907799
YFJ,Wekweètì Airport,Wekweètì,CA,64.190804,-114.077002
YFO,Flin Flon Airport,Flin Flon,CA,54.678101,-101.681999
YFS,Fort Simpson Airport,Fort Simpson,CA,61.76020050048828,-121.23699951171876
YFX,St. Lewis (Fox Harbour) Airport,St. Lewis,CA,52.372799,-55.673901
YGH,Fort Good Hope Airport,Fort Good Hope,CA,66.240658,-128.647757
YGJ,Yonago Kitaro Airport / JASDF Miho Air Base,Yonago,JP,35.492199,133.235992
YGL,La Grande Rivière Airport,La Grande Rivière,CA,53.625301361083984,-77.7042007446289
YGO,Gods Lake Narrows Airport,Gods Lake Narrows,CA,54.55768,-94.490061
YGP,Michel-Pouliot Gaspé Airport,Gaspé,CA,48.774915,-64.481893
YGR,Îles-de-la-Madeleine Airport,Les Îles-de-la-Madeleine,CA,47.425242,-61.778612
YGT,Igloolik Airport,Igloolik,CA,69.3647,-81.816101
YGV,Havre-Saint-Pierre Airport,Havre-Saint-Pierre,CA,50.281898,-63.611401
YGW,Kuujjuarapik Airport,Kuujjuarapik,CA,55.28189849853515,-77.76529693603516
YGX,Gillam Airport,Gillam,CA,56.35712,-94.711504
YGZ,Grise Fiord Airport,Grise Fiord,CA,76.425823,-82.908583
YHA,Port Hope Simpson Airport,Port Hope Simpson,CA,52.528099060058594,-56.28609848022461
YHG,Charlottetown Airport,Charlottetown,CA,52.765774,-56.11237
YHI,Ulukhaktok Holman Airport,Ulukhaktok,CA,70.762802,-117.806
YHK,Gjoa Haven Airport,Gjoa Haven,CA,68.635597,-95.849701
YHM,John C. Munro Hamilton International Airport,Hamilton,CA,43.17348,-79.931185
YHO,Hopedale Airport,Hopedale,CA,55.448757,-60.228124
YHP,Poplar Hill Airport,Poplar Hill,CA,52.1133,-94.2556
YHR,Chevery Airport,Chevery,CA,50.468322,-59.637823
YHU,Montréal / Saint-Hubert Metropolitan Airport,Montréal,CA,45.517502,-73.416901
YHY,Hay River / Merlyn Carter Airport,Hay River,CA,60.8396987915,-115.782997131
YHZ,Halifax / Stanfield International Airport,Halifax,CA,44.8807983398,-63.5085983276
YIA,Yogyakarta International Airport,Yogyakarta,ID,-7.905338,110.057264
YIC,Yichun Mingyueshan Airport,Yichun,CN,27.8025,114.3062
YIE,Arxan Yi'ershi Airport,Arxan,CN,47.3106,119.9117
YIF,St Augustin Airport,St-Augustin,CA,51.2117,-58.658298
YIH,Yichang Sanxia Airport,Yichang (Xiaoting),CN,30.554132,111.482563
YIK,Ivujivik Airport,Ivujivik,CA,62.417301,-77.925301
YIN,Yining Airport,Ili (Yining / Ghulja),CN,43.955799,81.330299
YIO,Pond Inlet Airport,Pond Inlet,CA,72.689494,-77.968941
YIV,Island Lake Airport,Island Lake,CA,53.857200622558594,-94.65360260009766
YIW,Yiwu Airport,Yiwu/Jinhua,CN,29.342095,120.03116
YJT,Stephenville Dymond International Airport,Stephenville,CA,48.54339,-58.552892
